 119 175,175 200,200 16,14,17,255
 120 175,200 200,225 181,163,127,255
 121 175,225 200,250 150,126,90,255
 122 175,250 200,275 150,126,90,255
 123 175,275 200,300 181,163,127,255
 124 175,300 200,325 16,14,17,255
 125 175,325 200,350 181,163,127,255
 126 175,350 200,375 77,66,47,255
 127 175,375 200,400 77,66,47,255
 128 200,0 225,25 77,66,47,255
 129 200,25 225,50 77,66,47,255
 130 200,50 225,75 77,66,47,255
 131 200,75 225,100 150,126,90,255
 132 200,100 225,125 16,14,17,255
 133 200,125 225,150 181,163,127,255
 134 200,150 225,175 77,66,47,255
 135 200,175 225,200 77,66,47,255
 136 200,200 225,225 77,66,47,255
 137 200,225 225,250 16,14,17,255
 138 200,250 225,275 16,14,17,255
 139 200,275 225,300 150,126,90,255
 140 200,300 225,325 150,126,90,255
 141 200,325 225,350 150,126,90,255
 142 200,350 225,375 16,14,17,255
 143 200,375 225,400 150,126,90,255
 144 225,0 250,25 150,126,90,255
 145 225,25 250,50 181,163,127,255
 146 225,50 250,75 181,163,127,255
 147 225,75 250,100 181,163,127,255
 148 225,100 250,125 16,14,17,255
 149 225,125 250,150 77,66,47,255
 150 225,150 250,175 150,126,90,255
 151 225,175 250,200 16,14,17,255
 152 225,200 250,225 181,163,127,255
 153 225,225 250,250 16,14,17,255
 154 225,250 250,275 77,66,47,255
 155 225,275 250,300 77,66,47,255
 156 225,300 250,325 181,163,127,255
 157 225,325 250,350 77,66,47,255
 158 225,350 250,375 181,163,127,255
 159 225,375 250,400 181,163,127,255
 160 250,0 275,25 150,126,90,255
 161 250,25 275,50 150,126,90,255
 162 250,50 275,75 16,14,17,255
 163 250,75 275,100 16,14,17,255
 164 250,100 275,125 16,14,17,255
 165 250,125 275,150 16,14,17,255
 166 250,150 275,175 181,163,127,255
 167 250,175 275,200 181,163,127,255
 168 250,200 275,225 16,14,17,255
 169 250,225 275,250 16,14,17,255
 170 250,250 275,275 181,163,127,255
 171 250,275 275,300 77,66,47,255
 172 250,300 275,325 181,163,127,255
 173 250,325 275,350 150,126,90,255
 174 250,350 275,375 16,14,17,255
 175 250,375 275,400 150,126,90,255
 176 275,0 300,25 77,66,47,255
 177 275,25 300,50 77,66,47,255
 178 275,50 300,75 77,66,47,255
 179 275,75 300,100 150,126,90,255
 180 275,100 300,125 16,14,17,255
 181 275,125 300,150 16,14,17,255
 182 275,150 300,175 77,66,47,255
 183 275,175 300,200 181,163,127,255
 184 275,200 300,225 150,126,90,255
 185 275,225 300,250 16,14,17,255
 186 275,250 300,275 16,14,17,255
 187 275,275 300,300 150,126,90,255
 188 275,300 300,325 181,163,127,255
 189 275,325 300,350 16,14,17,255
 190 275,350 300,375 16,14,17,255
 191 275,375 300,400 150,126,90,255
 192 300,0 325,25 181,163,127,255
 193 300,25 325,50 150,126,90,255
 194 300,50 325,75 150,126,90,255
 195 300,75 325,100 77,66,47,255
 196 300,100 325,125 181,163,127,255
 197 300,125 325,150 181,163,127,255
 198 300,150 325,175 16,14,17,255
 199 300,175 325,200 181,163,127,255
 200 300,200 325,225 77,66,47,255
 201 300,225 325,250 16,14,17,255
 202 300,250 325,275 16,14,17,255
 203 300,275 325,300 150,126,90,255
 204 300,300 325,325 181,163,127,255
 205 300,325 325,350 150,126,90,255
 206 300,350 325,375 150,126,90,255
 207 300,375 325,400 150,126,90,255
 208 325,0 350,25 77,66,47,255
 209 325,25 350,50 181,163,127,255
 210 325,50 350,75 150,126,90,255
 211 325,75 350,100 16,14,17,255
 212 325,100 350,125 16,14,17,255
 213 325,125 350,150 77,66,47,255
 214 325,150 350,175 77,66,47,255
 215 325,175 350,200 16,14,17,255
 216 325,200 350,225 181,163,127,255
 217 325,225 350,250 150,126,90,255
 218 325,250 350,275 150,126,90,255
 219 325,275 350,300 16,14,17,255
 220 325,300 350,325 16,14,17,255
 221 325,325 350,350 181,163,127,255
 222 325,350 350,375 77,66,47,255
 223 325,375 350,400 181,163,127,255
 224 350,0 375,25 181,163,127,255
 225 350,25 375,50 16,14,17,255
 226 350,50 375,75 181,163,127,255
 227 350,75 375,100 16,14,17,255
 228 350,100 375,125 77,66,47,255
 229 350,125 375,150 77,66,47,255
 230 350,150 375,175 150,126,90,255
 231 350,175 375,200 16,14,17,255
 232 350,200 375,225 150,126,90,255
 233 350,225 375,250 77,66,47,255
 234 350,250 375,275 16,14,17,255
 235 350,275 375,300 150,126,90,255
 236 350,300 375,325 16,14,17,255
 237 350,325 375,350 16,14,17,255
 238 350,350 375,375 181,163,127,255
 239 350,375 375,400 77,66,47,255
 240 375,0 400,25 181,163,127,255
 241 375,25 400,50 181,163,127,255
 242 375,50 400,75 150,126,90,255
 243 375,75 400,100 16,14,17,255
 244 375,100 400,125 77,66,47,255
 245 375,125 400,150 150,126,90,255
 246 375,150 400,175 181,163,127,255
 247 375,175 400,200 77,66,47,255
 248 375,200 400,225 16,14,17,255
 249 375,225 400,250 181,163,127,255
 250 375,250 400,275 150,126,90,255
 251 375,275 400,300 181,163,127,255
 252 375,300 400,325 150,126,90,255
 253 375,325 400,350 16,14,17,255
 254 375,350 400,375 16,14,17,255
 255 375,375 400,400 181,163,127,255    
